,0,1,2,3,4,5,6,7,8,9,10
0,0.7001400420140053,,,,,,,,,,
1,1.9908883353006928,,,,,,,,,,
2,0.5163977794943222,,,,,,,,,,
3,0.5346574472113769,,,,,,,,,,
4,0.497914243514425,,,,,,,,,,0.3847221085830167
5,0.2636516548818748,,,,,,,,,,0.7840238810704645
6,0.2470922481451653,,,,,,,,,,0.41558883331299423
7,0.3145386319505851,,,,,,,,,,0.2291838836507762
8,0.26115358224785384,,,,,,,,,,0.48154341234307685
9,0.34754037711536495,,,,,,,,,,0.5163977794943223
10,0.36263210777229304,,,,,,,,,,0.4960528753410616
11,0.32137001808599097,,,,,,,,,,0.0
12,0.14433756729740654,,,,,,,,,,0.5624886155496402
13,0.15249857033260467,,,,,,,,,,0.5255021239438559
14,0.4314191105868998,,,,,,,,,,0.48487322138506134
15,0.18405922400991942,,,,,,,,,,0.30484112618719755
16,,0.3117292755628477,0.4380187953915666,0.42251579096399844,0.4168181542799853,0.4268327949183542,0.13867504905630731,0.37683789979391474,0.5638694156883469,0.39168373602732476,0.31501508433838044
17,,,,,,,,,,,0.30032661958503204
18,,,,,,,,,,,0.4521507857175268
